,product,price
1242,"HTC Desire 728 Ultra Dual SIM - 32GB, 3GB RAM, 4G LTE, Cappuccino Brown","2,222.00"
1243,Iku S4 Wireless Radio Mobile Phone - Black,299.00
1244,LAVA ARC 108 blue support internet,277.00
1245,"Nokia 6300 4G Dual Sim Mobile, 2.4 Inches, 4 GB, 512 MB RAM, 4G - White",999.00
1246,"Infinix S4 X626B Dual SIM - 6.2 Inch, 64 GB, 6G RAM, 4G LTE - Grey","2,333.00"
1247,"Samsung Galaxy J8 2018 Dual Sim 4G LTE, 64 GB, Ram 4 GB, Lavender, J810F","3,888.00"
1248,Samsung Galaxy S20 FE 4g LTE 128GB 6.5 inches 8GB RAM cloud orange,"8,870.00"
1249,TCL 10 Lite - 6GB RAM - 128GB - Mariana Blue,"3,175.00"
1250,IKU S4 - 32MB/2Generation-Wireless Radio - Blue,350.00
1251,"Sony Xperia X Dual SIM, 64 GB, 3 GB, 4G LTE, WiFi, Rose Gold","4,555.00"
1252,"Huawei P20 Pro - 128GB, 6GB RAM, 4G LTE, Black","11,500.00"
1253,Zenfone 7 Pro Dual Sim Pastel White 8GB RAM 256GB 5G,"14,999.00"
1254,F16- 2.8 Inch Dual SIM Mobile Phone -White,366.00
1255,"Huawei P8 - 16GB, 4G LTE, WiFi, Titanium Gray","5,499.00"
1256,"VIWA Power P1 - 5.0"" - 3G Dual SIM Mobile Phone - Blue",849.00
1257,"IKU i1 Dual-SIM , 8GB , 1GB RAM , 3G , Black","1,199.00"
1258,"iKU K2-5'' Dual Sim,Camera 8MP-Metal-Grey","1,299.00"
1259,"Xiaomi Redmi 8 Dual SIM, 64 GB, 4 GB RAM, 4G LTE - Black","3,999.00"
1260,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Purple, Single SIM & E-SIM - MWM52AA/A","12,899.00"
1261,"HTC U Ultra Dual Sim - 64 GB, 4 GB, 4G LTE, Brilliant Black","5,555.00"
1262,"Honor Play 4G LTE Dual SIM - 64GB , RAM 4GB , Red","4,444.00"
1263,"Lenovo Vibe C2 Power - 16GB, 2GB Ram, 4G, Black","1,888.00"
1264,IQ&T G3 Mobile 5.5 inch . 3000mAh battery .Black,699.00
1265,"HTC U Ultra Dual Sim - 64 GB, 4 GB, 4G LTE, Ice White","4,999.00"
1266,"Samsung Galaxy J7 Pro 2017 Dual SIM - 64GB, 3GB RAM, 4G LTE, Black","4,666.00"
1267,"Honor 7X Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Blue","3,333.00"
1268,"C2 Pro Dual SIM Mobile Phone - 8GB, 1GRAM, 3G",888.00
1269,"Motorola One Macro, 64GB,Spaceship","3,999.00"
1270,"Apple iPhone 12 Pro 128GB 6 GB RAM Dual Sim, Silver","22,800.00"
1271,"Apple iPhone XR without Face Time - 64GB, 4G LTE, Coral","10,370.00"
1272,iQ&T G3 Mobile 5.5 inch . 3000mAh battery,699.00
1273,"iTel it2150 Dual SIM - 4MB, 4MB RAM, 2G, Black",350.00
1274,"Apple iPhone 11 with FaceTime - 64GB, 4GB RAM, 4G LTE, Yellow, Dual SIM","18,000.00"
1275,"TCL 10 SE Mobile Phone, Dual SIM 6.52 Inch, 128 GB, 4 GB RAM, 4G - Icy Silver","2,866.00"
1276,"Samsung Galaxy A6 2018 Dual Sim - 64GB, 4G LTE, BLACK","3,999.00"
1277,"Tecno Camon C9 5.5 FHD IPS Dual SIM - 16GB , 2GB RAM , 4G LTE , Gold","1,499.00"
1278,"Tecno Camon 11 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Midnight Black","2,370.00"
1279,nokia 105 White color,396.00 EGP
1280,"F16, 2.8 inch, Dual SIM Mobile Phone,Grey",366.00
1281,"Realme 2 Pro 2 SIM - 128 GB, 8 GB Ram, 4G 4th Edition, Black - Universal Edition","4,444.00"
1282,"Xiaomi Mi 9 Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Blue ‚International Version","7,500.00"
1283,"HTC U Ultra Dual SIM - 64GB, 4GB RAM, 4G LTE, Sapphire Blue","5,555.00 EGP"
1284,iBRIT B8 - 2.4 Inch Dual SIM Mobile Phone - Black,484.00
1285,"Honor 6X Dual SIM - 32 GB, 3GB RAM, 4G LTE, WiFi, Silver","2,444.00 EGP"
1286,"OneClick C2 Pro Dual Sim - 8GB , 1GB Ram , 3G , Silver",888.00
1287,"A10 Dual SIM Red Colar, 1GB RAM 16GB 3G","1,175.00"
1288,"Samsung Galaxy J2 Core Dual Sim - 8 GB, 1 GB Ram, 4G LTE, Lavender Violet, Sm-J260FavdXSg","1,555.00"
1289,"Samsung Galaxy A6 Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Gold, Sm-A600FzdhXSg","3,999.00"
1290,Nokia 216 Dual SIM phone - blue,749.00
1291,"Infinix Note 4 X572 Dual SIM - 16GB, 2GB RAM, 4G LTE, Milan Black","1,999.00"
1292,"Samsung Galaxy A8 2018 Dual SIM 4G - 64GB, 4GB RAM, Gold","6,222.00"
1293,"Lava R1 Lite Dual Sim, 16 GB, 4G, LTE - Black",999.00
1294,SONY XPERIA XA1 - 3GB RAM -32GB MEMORY 5 INCH WHITE,"5,999.00"
1295,"Nokia 5.1 Plus Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Gloss Black","2,444.00"
1296,"Lenovo P2 Dual SIM - 32 GB, 4G LTE, Gold","4,999.00"
1297,"Samsung Galaxy A5 2017 Dual Sim - 32GB, 4G LTE, Pink","5,333.00"
1298,"Huawei GR5 Dual Sim - 16GB, 2GB RAM, 4G LTE, Gold","3,600.00"
1299,"IKU K2 Dual SIM - 16GB, 1GB RAM, 4G LTE, Gold","1,000.00"
1300,Samsung Galaxy s10 plus dual sim prism silver limited special edition global version international warranty 8GB ram 128 GB internal storage,"11,800.00"
1301,"Apple iPhone 12 64 GB 4 GB RAM Dual Sim, Red","19,000.00"
1302,"Samsung Galaxy J8 Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black, Sm-J810FzkgXSg","3,999.00 EGP"
1303,"Apple iPhone 11 Pro with FaceTime Dual SIM - 64GB, 4GB RAM,4G LTE, Midnight Green","22,000.00"
1304,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Black, Single SIM & E-SIM - MWM02AA/A","12,800.00"
1305,"HTC U Ultra Dual SIM - 64GB, 4GB, 4G LTE, Cosmetic Pink","4,999.00"
1306,"Xiaomi Mi 8 Dual Sim - 64 GB, 6 GB Ram, 4G LTE, Blue - International Version","4,699.00"
1307,"Tecno Cm Dual Sim - 32 GB - Gold, 3 GB Ram","2,075.00"
1308,"Apple Iphone 8 Without Facetime - 64 GB, 4G LTE, Space Grey, 2 GB Ram, Single Sim","20,000.00"
1309,"Apple iPhone 6S without FaceTime - 32GB, 4G LTE, Silver","4,299.00"
1310,Lenovo P2 Gold color 4 Giga of Ram 32 Giga Storage 5.5 Inch 5100 Battary 2 Sim card 4G,"4,999.00"
1311,"Samsung Galaxy J8 J810 Dual SIM, 4GB RAM, 64GB, Fingerprint, Gold","3,999.00"
1312,iBRIT 5.5 inch Dual SIM Mobile Phone - Black,"1,799.00"
1313,"Lava A3 Dual SIM Card - 32GB, 3GB RAM, 4G LTE, Gold, 5.5 Inch","2,111.00"
1314,"Huawei GR3 2017 Dual Sim - 16GB, 4G LTE, Blue","2,499.00"
1315,"Huawei P10 Lite Dual Sim - 32GB, 4GB RAM, 4G LTE, Pearl White","3,999.00"
1316,"IKU-C40L,Dual Sim, 4G, 4 inch Screen",822.00
1317,"Apple iPhone 8 without FaceTime - 64GB, 4G LTE, Red","20,000.00"
1318,"Sony Xperia XA - 16 GB, 2 GB, 4G LTE, WiFi, Lime Gold","3,111.00"
1319,"HTC U 11 Dual SIM - 128GB, 6GB RAM, 4G LTE, Solar Red","8,444.00"
1320,"Infinix X555 Zero 4 - 5.5"" Mobile Phone - Lilac Grey","2,399.00"
1321,Sony Xperia XA Lime Gold F3112 5 inches dual sim 16 GB 4G LTE,"3,111.00"
1322,"Apple Iphone 5 With Facetime - 32 GB, 1 GB, 4G LTE, Black & Slate, 1 GB Ram","5,850.00"
1323,IKU S4 - 32MB/2ndGeneration-Wireless Radio - Grey,350.00
1324,"Apple iPhone 12, 6.1-inch, 128 GB, 4 GB RAM - Purple","17,500.00"
1325,"Huawei P Smart 2019 Dual Sim - 64 GB, 3 GB Ram, POT-LX1AF, Aurora Blue","3,555.00"
1326,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 6 GB RAM - Nighttime Blue","4,444.00"
1327,"Oale P6S Mobile Phone, Smartphone,Face ID,Dual Sim, Android 8.1, Long standby, Gold","1,366.00"
1328,Iku A6 Android GOLD - 32GB/1G,"1,100.00"
1329,R240- 2.4 Inch Dual SIM Mobile Phone -Red,555.00
1330,"Xiaomi Mi 11 Ultra Dual Sim, 12GB Ram, 512GB, Ceramic Black","21,499.00"
1331,Alcatel Marathon Feature phone 2011U Bluish Black,329.00
1332,"Apple iPhone 7 with FaceTime - 128GB, 4G LTE, Red - (Carrier Unlocked - Activated)","6,200.00"
1333,Sony Xperia XZs 64GB Dual Sim 4G LTE - Black,"8,999.00"
1334,"Huawei P Smart 2019 Dual Sim - 64 GB, 3 GB Ram, 4G LTE, Aurora Blue","3,555.00"
1335,lava Z92 - 32GB - ram 3GB - blue,"2,444.00"
1336,"Ibrit Alpha ,8 GB ,3G ,Blue",840.00
1337,IKU Mobile A50 - 64GB/4G - Red,"2,044.00"
1338,MATE 40 PRO,"16,999.00"
1339,Iku S4 Wireless Radio Mobile Phone - Blue,299.00
1340,"Apple iPhone 12 mini 64 GB 4 GB RAM Dual Sim, Black","22,000.00"
1341,"HUAWEI Y8p Dual SIM - 128 GB, 6 GB RAM, 4G LTE - Deep Sea Blue","3,149.00"
1342,"Redmi Note 10S Dual SIM - 6.43 Inches, 128 GB, 6 GB RAM, 4G LTE - Onyx Gray","3,899.00"
1343,"Redmi Note 10S Dual SIM - 6.43 Inches, 128 GB, 6 GB RAM, 4G LTE - Ocean Blue","3,899.00"
1344,"Apple iPhone 12 mini 64 GB 4 GB RAM, Green","14,400.00"
1345,"Samsung Galaxy J8, 64 GB, Gold, 4G LTE","3,999.00"
1346,"Redmi Note 10S Dual SIM - 6.43 Inches, 128 GB, 6 GB RAM, 4G LTE - Pebble White","4,040.00"
1347,"Infinix Note 10 Dual SIM Mobile Phone - 6.95 inches, 6 GB RAM, 128 GB, 4G LTE - Purple","3,299.00"
1348,"Apple iPhone 12 mini 64 GB 4 GB RAM Dual Sim, Green","27,500.00"
1349,"OPPO A15 Dual Sim Mobile - 6.5 Inches, 32 GB, 2 GB RAM, 4G LTE - Mystery Blue","4,450.00"
1350,"Apple iPhone 12 Pro 256GB 6 GB RAM Dual Sim, Pacific Blue","23,800.00"
1351,"Hope F32, 3G, 2.8 Inch Touchscreen, 6800 mAh battery, GREEN","1,299.00"
1352,"Huawei P10 Plus VKY-L09 - 128GB, 6GB RAM, 4G LTE, Graphite Black","8,999.00"
1353,"Apple iPhone 11 Pro with FaceTime - 64GB, 4GB RAM, 4G LTE, Gold, Dual SIM","18,000.00"
1354,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 4 GB RAM - Graphite Gray","3,989.00"
1355,Iku A40 Mobile Phone - 64GB/ 4G,"1,850.00"
1356,samsung Galaxy note 20 Ultra 5G Snapdragon 865 -512GB - 12GB RAM Mystic Bronze,"23,400.00"
1357,"OnePlus 6T Dual Sim - 128GB, 8GB RAM, 4G LTE, Midnight Black","8,555.00"
1358,"Oneplus 7 Pro Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Nebula Blue - Chinese Version","11,999.00"
1359,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 4 GB RAM - Chrome Silver","3,555.00"
1360,Iku S4 Wireless Radio Mobile Phone - Grey,299.00
1361,"Xiaomi Redmi 9A Dual SIM Mobile Phone, 13 MP Camera, 6.53 Inch Touch Screen, 2 GB RAM, 32 GB, 4G LTE - Peacock Green","1,840.00"
1362,"Redmi Note 10 Dual SIM - 6.43 Inches, 128 GB, 4 GB RAM, 4G LTE - Onyx Gray","3,750.00"
1363,"Realme C12 Dual SIM - 64GB, 3GB RAM, 4G LTE - Coral Blue","2,288.00"
1364,"Apple iPhone 12 mini 256GB 4 GB RAM, Red","15,500.00"
1365,"Xiaomi Mi 11 Dual SIM - 6.81 Inches, 256GB, 8GB RAM, 5G - Midnight Gray with Mi Wireless Charging Stand, 80 Watt and Mi Wall Charger, 120 Watt","15,073.00"
1366,Iku A40 Android Blue - 32GB/3G,"1,670.00"
1367,"Samsung Galaxy S21 Ultra Dual SIM Mobile - 6.8 Inches, 512 GB,16 GB RAM, 5G","24,999.00"
1368,"Samsung S21 Ultra Dual SIM - 6.8 Inch, 256 GB, 12 GB RAM, 5G - Phantom Silver","21,000.00"
1369,DARAGO F50 - 1.7-inch Dual SIM Mobile Phone - Black,350.00
1370,"OPPO A54 Dual Sim Mobile Phone - 6.51 inch, 128GB, 6GB RAM, 4G LTE - Crystal Black","3,790.00"
1371,"Mtouch E400 - 2.4-inch, 4 SIM Mobile Phone,1700 MAh - Black",399.00
1372,"Apple iPhone 12 mini 64 GB 4 GB RAM, Red","15,000.00"
1373,"Huawei Y7p Dual SIM - 64GB, 4GB RAM, 4G LTE - Midnight Black","2,750.00"
1374,"Nokia 8.1 Dual SIM - 64GB, 4GB RAM, 4G LTE, Blue","5,999.00"
1375,DARAGO F50 - 1.7-inch Dual SIM Mobile Phone - White,350.00
1376,"Apple iPhone 12 64 GB 4 GB RAM Dual Sim, Green","19,000.00"
1377,realme C17 128GB- ram 6GB NAVY BLUE,"6,600.00"
1378,"Apple iPhone 12 256GB 4 GB RAM, Red","21,000.00"
1379,"Redmi Note 9T Dual SIM - 6.53 Inches, 128GB, 4GB RAM - Nightfall Black","3,799.00"
1380,"Huawei Mate 10 Dual SIM Smart Phone LTE, Mocha Brown","7,777.00"
1381,MATE 40 PRO,"15,999.00"
1382,"Hope mobile, game console with 200 games and power bank - Red",885.00
1383,"Samsung Galaxy A6 2018 Dual Sim - 64GB, 4G LTE, Gold","4,444.00"
1384,"OPPO A54 Mobile Dual Sim - 6.51 inch screen, 128 GB, 4 GB RAM, 4G LTE - Crystal Black","3,490.00"
1385,IKU S4 - 32MB/2ndGeneration-Wireless Radio - Black,350.00
1386,"ZTE Blade A910 , 5.5 inch , Dual SIM , 4G LTE , 16 GB , Grey","2,999.00"
1387,iQ&T G3 Mobile 5.5 inch . 3000mAh battery .Black,699.00
1388,"Honor 7X, Dual Sim, LTE, 5.9 Inch, 64GB, Black","3,283.00"
1389,"Huawei P40 Pro Single SIM and E-SIM - 256GB, 8GB RAM, 5G - Black","12,999.00"
1390,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 4 GB RAM - Nighttime Blue","3,555.00"
1391,"Nokia 8.1 Dual SIM 64GB 4GB RAM , Blue","5,999.00"
1392,"Apple iPhone 12 Pro 256GB 6 GB RAM Dual Sim, Silver","23,800.00"
1393,"LG V40 ThinQ (Aurora Black, 6GB RAM, 64GB Storage)","8,888.00"
1394,"Gaming Mobile Phone, With Dual Sim, a Powerful Fan, And Power Bank - Blue",839.89
1395,"Infinix Zero 4 X555 Dual Sim - 32GB, 3GB RAM, 4G LTE, Grey","2,399.00"
1396,"Huawei P10 PLUS, 128 GB, Black, 4G LTE","8,999.00"
1397,"Samsung Galaxy S21 Ultra Dual SIM Mobile , Snapdragon - 6.8 Inches, 256 GB, 12 GB RAM, 5G - Black","20,700.00"
1398,"Nokia 107 Dual SIM, Black Symbian",649.00
1399,"Oneplus 7 Pro Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Mirror Grey ‚International Version, Gm1903","11,444.00"
1400,"Oneplus 7 Pro Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Mirror Grey - Chinese Version","11,444.00"
1401,موبايل اوبو A54 بشريحتين اتصال - شاشة 6.51 بوصة، 128 جيجابايت، 4 جيجابايت رام، شبكة الجيل الرابع ال تي اي - اسود كريستال,"3,499.00"
1402,"Redmi Note 9T Dual SIM - 6.53 Inches, 128GB, 4GB RAM - Daybreak Purple","4,100.00"
1403,"Sony Xperia XA - 16 GB, 4G LTE, WiFi, Lime Gold","3,111.00"
1404,"iBRIT Alpha Dual SIM - 8GB, 1GB RAM, 3G, WIFI, Black",840.00
1405,"OPPO A54 Dual SIM Mobile Phone - 6.51 inch, 128 GB, 6 GB RAM, 4G LTE - Starry Blue","3,777.00"
1406,Alcatel Marathon Feature phone 2011U Prime Black,"1,047.00"
1407,Iku A40 Android - 32GB/3G,"1,670.00"
1408,Mobile Phone kgtel K2 Dual SIM - 2.4 Inch - Black - Gold,333.00
1409,"Xiaomi Mi 11 Ultra Dual Sim, 12GB Ram, 512GB, Ceramic Black","21,499.00"
1410,iBRIT Z2 5.5 Inch(18.9),"1,799.00"
1411,Apple IPhone 11 256gb 6.1 inches 4g LTE Green Slim Box,"13,888.00"
1412,"Ibrit B2 , Dual Sim , 32Mb , 2G - Red - B2-Rd",250.00
1413,موبايل اوبو A54 بشريحتين اتصال - شاشة 6.51 بوصة، 128جيجابايت، 6جيجابايت رام، شبكة الجيل الرابع ال تي اي - ازرق,"3,790.00"
